# x y stream-function vorticity temperature
# Unflattened from original Fortran order: Do I=1,NQ; Do j=1,NX+2; Do k=1,NY+2
# NQ=3, NX=19, NY=19, total_nodes_x=21, total_nodes_y=21
1.5000000000000002E-01 5.0000000000000000E-01 3.1229795146178820E+00 -2.8525223526020369E+02 3.9143536430777048E-01
1.5000000000000002E-01 5.5000000000000004E-01 2.2017696179723458E+00 -1.6584728091827171E+02 6.4758406277454961E-01
1.5000000000000002E-01 6.0000000000000009E-01 1.3575666514152820E+00 -2.8807788617773220E+01 9.0616092350571986E-01
1.5000000000000002E-01 6.5000000000000002E-01 7.0714452776322556E-01 5.0716489130836109E+01 1.2240988650258280E+00
1.5000000000000002E-01 7.0000000000000007E-01 3.0522691521281131E-01 -5.7114391348293623E+01 1.6914023199148300E+00
1.5000000000000002E-01 7.5000000000000000E-01 -1.4219112339261791E-01 -4.6485166195611617E+02 2.4507796370278578E+00
1.5000000000000002E-01 8.0000000000000004E-01 -1.6923477822858610E+00 -7.1161029491714680E+02 3.4644630155045499E+00
1.5000000000000002E-01 8.5000000000000009E-01 -5.5097684181739197E+00 2.9809119910862410E+03 3.0142172377361849E+00
1.5000000000000002E-01 9.0000000000000002E-01 -6.2914643976316320E+00 6.9981121761881423E+03 9.7932203926624268E+00
1.5000000000000002E-01 9.5000000000000007E-01 6.4275968219030466E-01 6.7383670233666626E+03 5.7075825085327033E+01
1.5000000000000002E-01 1.0000000000000000E+00 -6.6331658319252612E-16 -2.5978714563040812E+03 7.2836693316215204E+01
2.0000000000000001E-01 0.0000000000000000E+00 3.3511503305400791E-16 -4.5565376860344159E+03 -1.2945793696461580E+01
2.0000000000000001E-01 5.0000000000000003E-02 -1.7158672082234350E+00 4.9949941950610992E+03 -1.1784839988032971E+01
2.0000000000000001E-01 1.0000000000000001E-01 4.5465775021553840E+00 -1.3130066799747440E+03 -8.3019788627471396E+00
2.0000000000000001E-01 1.5000000000000002E-01 7.9194193807365263E+00 -1.2016396335676429E+03 -3.7987912047662462E+00
2.0000000000000001E-01 2.0000000000000001E-01 8.1862075652753603E+00 -2.2304716925816359E+02 -1.9764179583239010E+00
2.0000000000000001E-01 2.5000000000000000E-01 7.3099289692370348E+00 3.3226244913662633E+01 -1.2974089021080231E+00
2.0000000000000001E-01 3.0000000000000004E-01 6.1841258653135496E+00 1.0768155164376140E+02 -8.1552707688227966E-01
2.0000000000000001E-01 3.5000000000000003E-01 5.1748274047495499E+00 8.9542477498004260E+01 -4.0919837715133878E-01
2.0000000000000001E-01 4.0000000000000002E-01 4.3347423345895670E+00 3.3959809406896312E+01 -7.1357296089894093E-02
2.0000000000000001E-01 4.5000000000000001E-01 3.5896603832476561E+00 -1.3493978702726560E+01 2.1114267440643580E-01
2.0000000000000001E-01 5.0000000000000000E-01 2.8638316357033320E+00 -2.3086538389583961E+01 4.5830730921952278E-01
2.0000000000000001E-01 5.5000000000000004E-01 2.1456195328619700E+00 1.1175537000319720E+01 6.9256891861236891E-01
2.0000000000000001E-01 6.0000000000000009E-01 1.5048629832895550E+00 6.1105204420115541E+01 9.4323872778490914E-01
2.0000000000000001E-01 6.5000000000000002E-01 1.0498217786695221E+00 5.9145567453980917E+01 1.2540725464496789E+00
2.0000000000000001E-01 7.0000000000000007E-01 7.9820562166986908E-01 -9.0890161422012383E+01 1.6870421921099219E+00
2.0000000000000001E-01 7.5000000000000000E-01 4.6391495300783159E-01 -4.6078689431411817E+02 2.3045060014365411E+00
2.0000000000000001E-01 8.0000000000000004E-01 -6.6626450135629967E-01 -7.2605333255550090E+02 3.0583607150697412E+00
2.0000000000000001E-01 8.5000000000000009E-01 -2.7181327986335688E+00 4.0547418740710509E+02 3.6906214958737502E+00
2.0000000000000001E-01 9.0000000000000002E-01 -1.6283852852397320E+00 3.4151088654865862E+03 2.9722880708133110E+00
2.0000000000000001E-01 9.5000000000000007E-01 9.9408242985173256E+00 -1.4682397129504170E+04 2.1972185734715541E+01
2.0000000000000001E-01 1.0000000000000000E+00 1.4281077134661170E-15 1.9270194477695710E+04 2.8305484956016262E+01
2.5000000000000000E-01 0.0000000000000000E+00 -7.1674233930764386E-17 1.1358763266800490E+03 -1.4615401122301080E+01
2.5000000000000000E-01 5.0000000000000003E-02 9.7577931943488017E-01 7.0117643490439917E+01 -1.3135349897706879E+01
2.5000000000000000E-01 1.0000000000000001E-01 4.3202390930514172E+00 -2.6141145924754431E+02 -8.6951962239243255E+00
2.5000000000000000E-01 1.5000000000000002E-01 6.8793139553146441E+00 -9.0412115047738871E+02 -4.2433085654181202E+00
2.5000000000000000E-01 2.0000000000000001E-01 7.0522679204203254E+00 -2.7911451145088500E+02 -2.0494355054561431E+00
2.5000000000000000E-01 2.5000000000000000E-01 6.1174172200288721E+00 1.9485500489829289E+02 -1.1467034687351341E+00
2.5000000000000000E-01 3.0000000000000004E-01 5.0704961613302997E+00 3.0868004367861749E+02 -6.3943208259007067E-01
2.5000000000000000E-01 3.5000000000000003E-01 4.2238615036299292E+00 2.6908773248203818E+02 -2.6737818716908229E-01
2.5000000000000000E-01 4.0000000000000002E-01 3.5749183547480050E+00 1.9038398876482020E+02 3.0146527090227141E-02
2.5000000000000000E-01 4.5000000000000001E-01 3.0308219966509129E+00 1.2441196317862570E+02 2.8048681941892339E-01
2.5000000000000000E-01 5.0000000000000000E-01 2.5178863427380400E+00 8.9943847984361014E+01 5.0538461185413375E-01
2.5000000000000000E-01 5.5000000000000004E-01 2.0253999141270662E+00 8.4585963461896910E+01 7.2653932202509464E-01
2.5000000000000000E-01 6.0000000000000009E-01 1.6039804903884649E+00 8.5304774038788594E+01 9.7123840476312329E-01
2.5000000000000000E-01 6.5000000000000002E-01 1.3143220431881231E+00 5.0440353320675037E+01 1.2786306458128600E+00
2.5000000000000000E-01 7.0000000000000007E-01 1.1245265220260361E+00 -6.5792739841317243E+01 1.7002352820470481E+00
2.5000000000000000E-01 7.5000000000000000E-01 7.9749749623416744E-01 -2.5845761639451757E+02 2.2777491507463110E+00
2.5000000000000000E-01 8.0000000000000004E-01 -5.4242565550257582E-02 -2.6633307718166122E+02 3.0249281947207241E+00
2.5000000000000000E-01 8.5000000000000009E-01 -1.2598030548376731E+00 5.7458360404095333E+02 4.3291033513533641E+00
2.5000000000000000E-01 9.0000000000000002E-01 -8.5394987409869993E-01 3.3409770350508552E+03 9.6498546392695026E+00
2.5000000000000000E-01 9.5000000000000007E-01 4.0429288794345686E+00 -6.3736030030738073E+02 3.1486680416180430E+01
2.5000000000000000E-01 1.0000000000000000E+00 2.1465170136139580E-16 5.1701975526180258E+03 3.8765622341817412E+01
3.0000000000000004E-01 0.0000000000000000E+00 -9.5450448760192597E-16 1.4432818984298090E+03 -1.3404057261252809E+01
3.0000000000000004E-01 5.0000000000000003E-02 1.4740395068618140E+00 6.5113091417722524E+02 -1.2236700526184229E+01
3.0000000000000004E-01 1.0000000000000001E-01 4.3662954787958270E+00 -4.6627074676789027E+02 -8.7346303209784963E+00
3.0000000000000004E-01 1.5000000000000002E-01 6.1822512131702467E+00 -7.0126231072826681E+02 -4.5452885234697176E+00
3.0000000000000004E-01 2.0000000000000001E-01 6.2799065697840302E+00 -3.7381176240899379E+02 -2.2225230215423100E+00
3.0000000000000004E-01 2.5000000000000000E-01 5.4129649755395528E+00 4.0647494658696893E+01 -1.1729566385796570E+00
3.0000000000000004E-01 3.0000000000000004E-01 4.4443195306175838E+00 1.9932082027030231E+02 -6.1486136729525809E-01
3.0000000000000004E-01 3.5000000000000003E-01 3.6906685282435632E+00 1.9676815145146671E+02 -2.3991018428569691E-01
3.0000000000000004E-01 4.0000000000000002E-01 3.1470146907415240E+00 1.4639475634786780E+02 4.9943210022258280E-02
3.0000000000000004E-01 4.5000000000000001E-01 2.7240742855341260E+00 1.0125168162680001E+02 2.9340672366701048E-01
3.0000000000000004E-01 5.0000000000000000E-01 2.3557829187287460E+00 7.5823100785236235E+01 5.1414965237903731E-01
3.0000000000000004E-01 5.5000000000000004E-01 2.0283402440920089E+00 6.5330096740630069E+01 7.3383732525628853E-01
3.0000000000000004E-01 6.0000000000000009E-01 1.7660885423288539E+00 5.2971391489218753E+01 9.7880298781575059E-01
3.0000000000000004E-01 6.5000000000000002E-01 1.5824053059916869E+00 1.6228319298332540E+01 1.2853781451083801E+00
3.0000000000000004E-01 7.0000000000000007E-01 1.4079417636331111E+00 -5.2439306162460532E+01 1.7016361965474791E+00
3.0000000000000004E-01 7.5000000000000000E-01 1.0563682251830511E+00 -8.7904949404543700E+01 2.2811528908719270E+00
3.0000000000000004E-01 8.0000000000000004E-01 3.9940393988057582E-01 1.2912807064039291E+02 3.1165857043506850E+00
3.0000000000000004E-01 8.5000000000000009E-01 -2.8129576803512502E-03 7.4264480756365765E+02 4.6623267677321056E+00
3.0000000000000004E-01 9.0000000000000002E-01 1.6536394699155050E+00 3.1558746072274391E+02 8.4414177246507922E+00
3.0000000000000004E-01 9.5000000000000007E-01 5.4914402950641561E+00 -4.7779865697565047E+03 2.2961125035151049E+01
3.0000000000000004E-01 1.0000000000000000E+00 6.4023832351163545E-16 8.9787253703518218E+03 2.7801027471984479E+01
3.5000000000000003E-01 0.0000000000000000E+00 1.0270122019527890E-15 2.6566599934150822E+03 -1.4005038878733750E+01
3.5000000000000003E-01 5.0000000000000003E-02 2.1819105631726492E+00 -7.6734791278279943E+01 -1.2719122330383470E+01
3.5000000000000003E-01 1.0000000000000001E-01 4.4776989975597434E+00 -5.8767578730350522E+02 -8.8613726853326327E+00
3.5000000000000003E-01 1.5000000000000002E-01 5.5793088712692036E+00 -4.6217231520454862E+02 -4.6597942854468428E+00
3.5000000000000003E-01 2.0000000000000001E-01 5.5647122788525234E+00 -2.8933642587604470E+02 -2.3165070271543780E+00
3.5000000000000003E-01 2.5000000000000000E-01 4.8762351187042228E+00 -5.5817606702299372E+01 -1.2233652687944230E+00
3.5000000000000003E-01 3.0000000000000004E-01 4.0736950300959691E+00 6.9017050975285272E+01 -6.3844607781701435E-01
3.5000000000000003E-01 3.5000000000000003E-01 3.4265234186466151E+00 9.0162680105492100E+01 -2.5489871617604859E-01
3.5000000000000003E-01 4.0000000000000002E-01 2.9592593220532448E+00 7.0471417127607538E+01 3.7387490777424280E-02
3.5000000000000003E-01 4.5000000000000001E-01 2.6133969525195111E+00 4.9043778918040410E+01 2.8281022267942502E-01
3.5000000000000003E-01 5.0000000000000000E-01 2.3400089993772810E+00 3.7652352922168717E+01 5.0637955120268818E-01
3.5000000000000003E-01 5.5000000000000004E-01 2.1247382763697491E+00 3.2069827990027861E+01 7.2950770790692498E-01
3.5000000000000003E-01 6.0000000000000009E-01 1.9728234900182211E+00 1.9743099639505079E+01 9.7687231239126671E-01
3.5000000000000003E-01 6.5000000000000002E-01 1.8691703790820811E+00 -1.1557704424503600E+01 1.2811594676681199E+00
3.5000000000000003E-01 7.0000000000000007E-01 1.7346968880539559E+00 -5.2278444112093119E+01 1.6876159503091570E+00
3.5000000000000003E-01 7.5000000000000000E-01 1.4406252385733620E+00 -2.9057874098219450E+01 2.2647749649357620E+00
3.5000000000000003E-01 8.0000000000000004E-01 9.9965969967649249E-01 2.0825051313576961E+02 3.1793691941890940E+00
3.5000000000000003E-01 8.5000000000000009E-01 9.5380556241305958E-01 6.7190907645115703E+02 5.0826386443647946E+00
3.5000000000000003E-01 9.0000000000000002E-01 2.2874655188740718E+00 7.5091914319263390E+02 1.0318867292621119E+01
3.5000000000000003E-01 9.5000000000000007E-01 4.3242260505276082E+00 -2.2193557156721699E+03 2.1241272777435370E+01
3.5000000000000003E-01 1.0000000000000000E+00 9.2706400824267565E-16 6.2987520567516021E+03 2.4882074605706780E+01
4.0000000000000002E-01 0.0000000000000000E+00 -7.0067751243001880E-16 3.2516838414669978E+03 -1.4665970922357261E+01
4.0000000000000002E-01 5.0000000000000003E-02 2.5840667643561468E+00 -3.0160763330614992E+02 -1.3231911272012489E+01
4.0000000000000002E-01 1.0000000000000001E-01 4.4515709905177241E+00 -6.0860347576993229E+02 -8.9297323209781414E+00
4.0000000000000002E-01 1.5000000000000002E-01 4.9735712980920184E+00 -2.6975173588943642E+02 -4.6755259130339466E+00
4.0000000000000002E-01 2.0000000000000001E-01 4.8182786524754038E+00 -1.4887885001928791E+02 -2.3387799641242641E+00
4.0000000000000002E-01 2.5000000000000000E-01 4.3058829070287388E+00 -4.6057580682204858E+01 -1.2413328280173370E+00
4.0000000000000002E-01 3.0000000000000004E-01 3.7153513741402340E+00 1.8495933225588441E+01 -6.5198791964826885E-01
4.0000000000000002E-01 3.5000000000000003E-01 3.2124832182650298E+00 3.7019858519450722E+01 -2.6682507249002368E-01
4.0000000000000002E-01 4.0000000000000002E-01 2.8351587995125742E+00 3.2759477025117107E+01 2.6364155836043662E-02
4.0000000000000002E-01 4.5000000000000001E-01 2.5615881112903160E+00 2.5582659861423750E+01 2.7354064581221210E-01
4.0000000000000002E-01 5.0000000000000000E-01 2.3663548640165648E+00 2.2363452821201559E+01 4.9996849500153590E-01
4.0000000000000002E-01 5.5000000000000004E-01 2.2397376943338152E+00 1.9654258676504149E+01 7.2625673330653517E-01
4.0000000000000002E-01 6.0000000000000009E-01 2.1777504904268050E+00 8.6438350034602927E+00 9.7495647741391245E-01
4.0000000000000002E-01 6.5000000000000002E-01 2.1546654508095680E+00 -1.6418918126221921E+01 1.2753869666099380E+00
4.0000000000000002E-01 7.0000000000000007E-01 2.1009263699679899E+00 -4.0695083728952547E+01 1.6716157213488130E+00
4.0000000000000002E-01 7.5000000000000000E-01 1.9390427615666359E+00 -4.5944893778824980E+00 2.2459184601587041E+00
4.0000000000000002E-01 8.0000000000000004E-01 1.7501630663748140E+00 1.7572006097694180E+02 3.2112808574512122E+00
4.0000000000000002E-01 8.5000000000000009E-01 2.0124915262650078E+00 3.8161934102548429E+02 5.2315650137283880E+00
4.0000000000000002E-01 9.0000000000000002E-01 3.2972767611362039E+00 -4.3936466276927717E+02 9.9952022958731739E+00
4.0000000000000002E-01 9.5000000000000007E-01 3.9696089336368829E+00 -1.8645666691635640E+03 1.8993234681721770E+01
4.0000000000000002E-01 1.0000000000000000E+00 8.4201851220655488E-17 5.6958167522684962E+03 2.1992578810337971E+01
4.5000000000000001E-01 0.0000000000000000E+00 5.1516543852006553E-17 3.8563271869938080E+03 -1.5706353087655700E+01
4.5000000000000001E-01 5.0000000000000003E-02 2.9487663979973249E+00 -6.3561522970632973E+02 -1.4041470649638580E+01
4.5000000000000001E-01 1.0000000000000001E-01 4.3487573791262184E+00 -6.4472805688982282E+02 -9.0468233355872112E+00
4.5000000000000001E-01 1.5000000000000002E-01 4.3409185587993280E+00 -1.0555647576809280E+02 -4.6435099539200122E+00
4.5000000000000001E-01 2.0000000000000001E-01 4.0533617514666842E+00 -2.5492369725134061E+01 -2.3281308515678192E+00
4.5000000000000001E-01 2.5000000000000000E-01 3.6932546830442181E+00 -8.4338054490737555E+00 -1.2405153656943200E+00
4.5000000000000001E-01 3.0000000000000004E-01 3.3121899147796889E+00 9.7136563427027802E+00 -6.5355918155744830E-01
4.5000000000000001E-01 3.5000000000000003E-01 2.9679184010978301E+00 2.0494272342229820E+01 -2.6937781397189708E-01
4.5000000000000001E-01 4.0000000000000002E-01 2.6951774984729271E+00 2.3588878257189592E+01 2.3365224015266198E-02
4.5000000000000001E-01 4.5000000000000001E-01 2.5016772378517800E+00 2.3866804746838401E+01 2.7094128304568738E-01
4.5000000000000001E-01 5.0000000000000000E-01 2.3842884473778851E+00 2.3894620467218331E+01 4.9866505428537761E-01
4.5000000000000001E-01 5.5000000000000004E-01 2.3402081488540452E+00 2.1742201880845101E+01 7.2641839145759057E-01
4.5000000000000001E-01 6.0000000000000009E-01 2.3635742255700491E+00 1.2617698448549911E+01 9.7498838695020762E-01
4.5000000000000001E-01 6.5000000000000002E-01 2.4302809979873752E+00 -5.2614539844482699E+00 1.2714613678027040E+00
4.5000000000000001E-01 7.0000000000000007E-01 2.4881503952499369E+00 -1.8659847199126350E+01 1.6606641139926290E+00
4.5000000000000001E-01 7.5000000000000000E-01 2.4900296884775939E+00 1.4285247164198511E+01 2.2388397336424810E+00
4.5000000000000001E-01 8.0000000000000004E-01 2.5089475136380970E+00 1.4289124170161881E+02 3.2620106680640979E+00
4.5000000000000001E-01 8.5000000000000009E-01 2.8582057208484528E+00 2.5661716087781502E+02 5.4496532309470060E+00
4.5000000000000001E-01 9.0000000000000002E-01 3.7419495787028860E+00 -3.8832232848758991E+02 1.0241785111174361E+01
4.5000000000000001E-01 9.5000000000000007E-01 3.5955161110537648E+00 -1.3589218874007840E+03 1.7353313621712569E+01
4.5000000000000001E-01 1.0000000000000000E+00 -6.6922209690078310E-16 4.9940827200938220E+03 1.9723823125225319E+01
5.0000000000000000E-01 0.0000000000000000E+00 -2.8183327253992340E-16 4.4125930994976243E+03 -1.7027940820100060E+01
5.0000000000000000E-01 5.0000000000000003E-02 3.2732033268840870E+00 -9.6949844859112875E+02 -1.5053285207464461E+01
5.0000000000000000E-01 1.0000000000000001E-01 4.1247822810433181E+00 -6.1131894351155120E+02 -9.1293183695576090E+00
5.0000000000000000E-01 1.5000000000000002E-01 3.6473067167702800E+00 5.1249554798178032E+01 -4.5578284528704653E+00
5.0000000000000000E-01 2.0000000000000001E-01 3.2832693177598689E+00 6.8152022687874677E+01 -2.2991345455605230E+00
5.0000000000000000E-01 2.5000000000000000E-01 3.0796508018492350E+00 1.3361034042031790E+01 -1.2376350525099711E+00
5.0000000000000000E-01 3.0000000000000004E-01 2.8942996783868340E+00 3.7473191369705988E-01 -6.5481779150108366E-01
5.0000000000000000E-01 3.5000000000000003E-01 2.7015034632098351E+00 9.2714147963236879E+00 -2.6961773590976401E-01
5.0000000000000000E-01 4.0000000000000002E-01 2.5350971616088560E+00 1.9447496256837361E+01 2.4016383500705490E-02
5.0000000000000000E-01 4.5000000000000001E-01 2.4263439681395851E+00 2.4907784469698029E+01 2.7194167818203208E-01
5.0000000000000000E-01 5.0000000000000000E-01 2.3890843837761211E+00 2.6409371670160638E+01 5.0000039458865209E-01
5.0000000000000000E-01 5.5000000000000004E-01 2.4263452305864588E+00 2.4907700538034721E+01 7.2805905806025217E-01
5.0000000000000000E-01 6.0000000000000009E-01 2.5350995119527759E+00 1.9447331161218159E+01 9.7598419577360573E-01
5.0000000000000000E-01 6.5000000000000002E-01 2.7015065474280511E+00 9.2711749941586241E+00 1.2696180639630379E+00
5.0000000000000000E-01 7.0000000000000007E-01 2.8943029606201800E+00 3.7443867142666559E-01 1.6548177979243630E+00
5.0000000000000000E-01 7.5000000000000000E-01 3.0796536034886310E+00 1.3360752746743071E+01 2.2376346955058350E+00
