# x y stream-function vorticity temperature
# Unflattened from original Fortran order: Do I=1,NQ; Do j=1,NX+2; Do k=1,NY+2
# NQ=3, NX=19, NY=19, total_nodes_x=21, total_nodes_y=21
2.5000000000000000E-01 1.0000000000000001E-01 5.0880445519457771E+00 -9.5122155911081450E+02 -7.0119096379232779E+00
2.5000000000000000E-01 1.5000000000000002E-01 5.5985324486364121E+00 -4.6608790317369301E+02 -4.5865942987562818E+00
2.5000000000000000E-01 2.0000000000000001E-01 5.0668184242315473E+00 -2.3648198685887870E+01 -2.8199914668521759E+00
2.5000000000000000E-01 2.5000000000000000E-01 4.4447105096938504E+00 1.5446396641976881E+02 -1.7109861372762880E+00
2.5000000000000000E-01 3.0000000000000004E-01 4.1179316575478104E+00 1.7216451049581491E+02 -1.0366542937235881E+00
2.5000000000000000E-01 3.5000000000000003E-01 4.1141969755321739E+00 1.3522475125931001E+02 -6.1366533211212837E-01
2.5000000000000000E-01 4.0000000000000002E-01 4.3493573880174283E+00 9.0824832441764840E+01 -3.3248705852807942E-01
2.5000000000000000E-01 4.5000000000000001E-01 4.7329741858970458E+00 5.0619431261803079E+01 -1.3317696723181399E-01
2.5000000000000000E-01 5.0000000000000000E-01 5.1896038440542851E+00 1.3675908764707170E+01 1.7388291630436790E-02
2.5000000000000000E-01 5.5000000000000004E-01 5.6539796089265364E+00 -2.3725647105531522E+01 1.3835305245855231E-01
2.5000000000000000E-01 6.0000000000000009E-01 6.0636631235536953E+00 -6.6760391028498248E+01 2.4115174143760851E-01
2.5000000000000000E-01 6.5000000000000002E-01 6.3509066111396084E+00 -1.2255781321651870E+02 3.3264642261705579E-01
2.5000000000000000E-01 7.0000000000000007E-01 6.4300441840530471E+00 -1.9612199565047621E+02 4.1725592795845612E-01
2.5000000000000000E-01 7.5000000000000000E-01 6.1861547223142086E+00 -2.7801658204889691E+02 4.9895440457399792E-01
2.5000000000000000E-01 8.0000000000000004E-01 5.4888973003513719E+00 -3.3129664046450421E+02 5.8198771639952129E-01
2.5000000000000000E-01 8.5000000000000009E-01 4.2591470706164163E+00 -2.9516516292488552E+02 6.6723648200507846E-01
2.5000000000000000E-01 9.0000000000000002E-01 2.5863485218439188E+00 -1.0090271988525350E+02 7.4460915697419650E-01
2.5000000000000000E-01 9.5000000000000007E-01 8.7755590870603428E-01 3.1186620468792739E+02 7.9418559808030731E-01
2.5000000000000000E-01 1.0000000000000000E+00 -4.9110970281804334E-18 8.9713458439658382E+02 8.1071107844901091E-01
3.0000000000000004E-01 0.0000000000000000E+00 8.3009228830921433E-20 3.3877841823554031E+03 -1.0518451144357520E+01
3.0000000000000004E-01 5.0000000000000003E-02 2.7443327193930989E+00 -1.8917003445733479E+02 -9.6838972521421915E+00
3.0000000000000004E-01 1.0000000000000001E-01 4.9688146276530798E+00 -8.4407335576735932E+02 -7.1802355754961908E+00
3.0000000000000004E-01 1.5000000000000002E-01 5.2460074515490396E+00 -3.8637998405659567E+02 -4.6065167127702944E+00
3.0000000000000004E-01 2.0000000000000001E-01 4.5890260388463568E+00 5.4264113256267859E+00 -2.8064073151607349E+00
3.0000000000000004E-01 2.5000000000000000E-01 3.9412509593723990E+00 1.4458273523316390E+02 -1.6998188826703859E+00
3.0000000000000004E-01 3.0000000000000004E-01 3.6416097820070039E+00 1.4741848059492690E+02 -1.0301157628442290E+00
3.0000000000000004E-01 3.5000000000000003E-01 3.6874668056617872E+00 1.1152680628182461E+02 -6.0866249673790973E-01
3.0000000000000004E-01 4.0000000000000002E-01 3.9820090340201109E+00 7.4460694843398556E+01 -3.2698041673793182E-01
3.0000000000000004E-01 4.5000000000000001E-01 4.4307243140984580E+00 4.1741554585183451E+01 -1.2644962226331921E-01
3.0000000000000004E-01 5.0000000000000000E-01 4.9535187591238170E+00 1.0775912741768691E+01 2.5522766768109661E-02
3.0000000000000004E-01 5.5000000000000004E-01 5.4758989859722202E+00 -2.0242973635271010E+01 1.4819911093849580E-01
3.0000000000000004E-01 6.0000000000000009E-01 5.9237360786120146E+00 -5.2905587194571950E+01 2.5333051016437391E-01
3.0000000000000004E-01 6.5000000000000002E-01 6.2210341999124941E+00 -9.1642394938699752E+01 3.4776936530645858E-01
3.0000000000000004E-01 7.0000000000000007E-01 6.2831599320057361E+00 -1.4253263223214790E+02 4.3508334112955283E-01
3.0000000000000004E-01 7.5000000000000000E-01 6.0066987534285712E+00 -2.0215052292261129E+02 5.1734823422054554E-01
3.0000000000000004E-01 8.0000000000000004E-01 5.2779921436866122E+00 -2.4072606903608039E+02 5.9645141882021913E-01
3.0000000000000004E-01 8.5000000000000009E-01 4.0348394499799758E+00 -1.9913947714056391E+02 6.7200917447984698E-01
3.0000000000000004E-01 9.0000000000000002E-01 2.3903192746206932E+00 -1.3035950535416980E+01 7.3607212639118746E-01
3.0000000000000004E-01 9.5000000000000007E-01 7.7696446299049460E-01 3.3566257124059632E+02 7.7517836254380457E-01
3.0000000000000004E-01 1.0000000000000000E+00 5.5565361339882102E-19 7.6452659791039468E+02 7.8821377459467701E-01
3.5000000000000003E-01 0.0000000000000000E+00 6.9456701674852628E-20 3.6200887366850989E+03 -1.1259074554345990E+01
3.5000000000000003E-01 5.0000000000000003E-02 2.8714820632841498E+00 -3.4862072687263588E+02 -1.0298463466794461E+01
3.5000000000000003E-01 1.0000000000000001E-01 4.8672601347854272E+00 -9.0961748294808376E+02 -7.4166302041398682E+00
3.5000000000000003E-01 1.5000000000000002E-01 4.8500176158547381E+00 -3.2155250337427651E+02 -4.6208129942962293E+00
3.5000000000000003E-01 2.0000000000000001E-01 4.0680086559853992E+00 6.0381634054912823E+01 -2.7761601441019441E+00
3.5000000000000003E-01 2.5000000000000000E-01 3.4280748408615640E+00 1.6189741642970449E+02 -1.6801387964921071E+00
3.5000000000000003E-01 3.0000000000000004E-01 3.1852660101897410E+00 1.4339013819428749E+02 -1.0226569353243320E+00
3.5000000000000003E-01 3.5000000000000003E-01 3.2939264579166552E+00 1.0154589656669360E+02 -6.0615676604484670E-01
3.5000000000000003E-01 4.0000000000000002E-01 3.6486643145413651E+00 6.4775077689296893E+01 -3.2495985855654608E-01
3.5000000000000003E-01 4.5000000000000001E-01 4.1582044653229291E+00 3.2045723591743737E+01 -1.2356558535351690E-01
3.5000000000000003E-01 5.0000000000000000E-01 4.7421305109595808E+00 -1.2665808102988969E+00 2.9253040252237308E-02
3.5000000000000003E-01 5.5000000000000004E-01 5.3172679706151964E+00 -3.5344245563976607E+01 1.5267536476327750E-01
3.5000000000000003E-01 6.0000000000000009E-01 5.7954021267751079E+00 -6.7884430130829244E+01 2.5890430987732682E-01
3.5000000000000003E-01 6.5000000000000002E-01 6.0882485665633528E+00 -9.8730221853243464E+01 3.5517092759975999E-01
3.5000000000000003E-01 7.0000000000000007E-01 6.1093111832124949E+00 -1.3135068746537789E+02 4.4475212511481338E-01
3.5000000000000003E-01 7.5000000000000000E-01 5.7698730739678643E+00 -1.6490947298357531E+02 5.2825503298995113E-01
3.5000000000000003E-01 8.0000000000000004E-01 4.9864316662892083E+00 -1.7784433492621500E+02 6.0515685174194200E-01
3.5000000000000003E-01 8.5000000000000009E-01 3.7338745814902361E+00 -1.2222512335236040E+02 6.7346488593300735E-01
3.5000000000000003E-01 9.0000000000000002E-01 2.1562985559298982E+00 4.9104231881246143E+01 7.2709470103173923E-01
3.5000000000000003E-01 9.5000000000000007E-01 6.7913912174555280E-01 3.2959255548699713E+02 7.5807883151968569E-01
3.5000000000000003E-01 1.0000000000000000E+00 9.7408788934244539E-18 6.5017112982160575E+02 7.6840687501566796E-01
4.0000000000000002E-01 0.0000000000000000E+00 2.7782680669941051E-19 3.8571322227058922E+03 -1.2112773208983880E+01
4.0000000000000002E-01 5.0000000000000003E-02 3.0027835558022140E+00 -5.0758412626228028E+02 -1.0993020395595011E+01
4.0000000000000002E-01 1.0000000000000001E-01 4.7100976917062454E+00 -9.0390695815101788E+02 -7.6337619554283886E+00
4.0000000000000002E-01 1.5000000000000002E-01 4.3879948578620613E+00 -2.3266764635400580E+02 -4.6128617016112514E+00
4.0000000000000002E-01 2.0000000000000001E-01 3.5022443311737121E+00 1.2088673168264100E+02 -2.7350781766988810E+00
4.0000000000000002E-01 2.5000000000000000E-01 2.8989165037967339E+00 1.8125890358147959E+02 -1.6562393717967101E+00
4.0000000000000002E-01 3.0000000000000004E-01 2.7327579551935779E+00 1.4204049111368241E+02 -1.0138137348027700E+00
4.0000000000000002E-01 3.5000000000000003E-01 2.9109724180492922E+00 9.6169619732184898E+01 -6.0307000118190690E-01
4.0000000000000002E-01 4.0000000000000002E-01 3.3246232389984511E+00 6.1081161390694817E+01 -3.2262550003061641E-01
4.0000000000000002E-01 4.5000000000000001E-01 3.8920796283900980E+00 2.8420150383655709E+01 -1.2084891114413870E-01
4.0000000000000002E-01 5.0000000000000000E-01 4.5364168730525671E+00 -8.5149450883434010E+00 3.1954082394798869E-02
4.0000000000000002E-01 5.5000000000000004E-01 5.1671225043118314E+00 -4.8547867408796009E+01 1.5488738275292080E-01
4.0000000000000002E-01 6.0000000000000009E-01 5.6816970873006252E+00 -8.6129665566867772E+01 2.6062318647386568E-01
4.0000000000000002E-01 6.5000000000000002E-01 5.9778682276066402E+00 -1.1659814211266730E+02 3.5689360581194041E-01
4.0000000000000002E-01 7.0000000000000007E-01 5.9642239318981654E+00 -1.3910866952111891E+02 4.4708559722892988E-01
4.0000000000000002E-01 7.5000000000000000E-01 5.5645586529514510E+00 -1.5238957887854269E+02 5.3101561529046493E-01
4.0000000000000002E-01 8.0000000000000004E-01 4.7275704020822387E+00 -1.4191788795765731E+02 6.0639159097187523E-01
4.0000000000000002E-01 8.5000000000000009E-01 3.4699196378460639E+00 -7.3967483739315384E+01 6.6980948744442492E-01
4.0000000000000002E-01 9.0000000000000002E-01 1.9628271882490089E+00 8.1272854123178163E+01 7.1641063197001098E-01
4.0000000000000002E-01 9.5000000000000007E-01 6.0727488133587071E-01 3.1088601396509449E+02 7.4199395194280959E-01
4.0000000000000002E-01 1.0000000000000000E+00 -3.0137432263308010E-18 5.7328726325967341E+02 7.5052172526707583E-01
4.5000000000000001E-01 0.0000000000000000E+00 -8.6397360619938635E-20 4.1503822186040807E+03 -1.3138211537326530E+01
4.5000000000000001E-01 5.0000000000000003E-02 3.1605941147447960E+00 -7.1533878788395566E+02 -1.1816189475547750E+01
4.5000000000000001E-01 1.0000000000000001E-01 4.5034559826185028E+00 -8.8618935546324860E+02 -7.8501232902114344E+00
4.5000000000000001E-01 1.5000000000000002E-01 3.8557666875630781E+00 -1.2401441163009980E+02 -4.5847838557478591E+00
4.5000000000000001E-01 2.0000000000000001E-01 2.8984922238185011E+00 1.7962557822465021E+02 -2.6875225578117208E+00
4.5000000000000001E-01 2.5000000000000000E-01 2.3650063967105490E+00 1.9111194520465139E+02 -1.6332192152648040E+00
4.5000000000000001E-01 3.0000000000000004E-01 2.2896350621724411E+00 1.3337374921787341E+02 -1.0068394451417231E+00
4.5000000000000001E-01 3.5000000000000003E-01 2.5354720305690339E+00 8.8977837579583337E+01 -6.0083312868068306E-01
4.5000000000000001E-01 4.0000000000000002E-01 3.0003459698893509E+00 6.0195415682728033E+01 -3.2039142376978108E-01
4.5000000000000001E-01 4.5000000000000001E-01 3.6197720176239510E+00 3.0272887295401961E+01 -1.1818560998543380E-01
4.5000000000000001E-01 5.0000000000000000E-01 4.3230255723279107E+00 -9.0514021095392998E+00 3.4181218788295407E-02
4.5000000000000001E-01 5.5000000000000004E-01 5.0126825690948191E+00 -5.4890350418231463E+01 1.5592070648278120E-01
4.5000000000000001E-01 6.0000000000000009E-01 5.5724957898450622E+00 -9.9016886986040461E+01 2.6016856130734611E-01
4.5000000000000001E-01 6.5000000000000002E-01 5.8867968944529876E+00 -1.3330432082133680E+02 3.5510823374827338E-01
4.5000000000000001E-01 7.0000000000000007E-01 5.8580598424928398E+00 -1.5274762850385540E+02 4.4439385587230379E-01
4.5000000000000001E-01 7.5000000000000000E-01 5.4186261226157546E+00 -1.5401265594839791E+02 5.2761631462192327E-01
4.5000000000000001E-01 8.0000000000000004E-01 4.5438864095766602E+00 -1.2730850110962930E+02 6.0153629928178598E-01
4.5000000000000001E-01 8.5000000000000009E-01 3.2859486148269630E+00 -5.1299059043959993E+01 6.6179169858680353E-01
4.5000000000000001E-01 9.0000000000000002E-01 1.8347421134208619E+00 9.1439077759978630E+01 7.0412178724925756E-01
4.5000000000000001E-01 9.5000000000000007E-01 5.6434827342447069E-01 2.9154845328493951E+02 7.2647989647289468E-01
4.5000000000000001E-01 1.0000000000000000E+00 9.4867690092481638E-20 5.3144408493773119E+02 7.3393259954744039E-01
5.0000000000000000E-01 0.0000000000000000E+00 2.5580395007079870E-19 4.5053637563476886E+03 -1.4383001054918781E+01
5.0000000000000000E-01 5.0000000000000003E-02 3.3477898975516860E+00 -9.7603199802392055E+02 -1.2796652375841211E+01
5.0000000000000000E-01 1.0000000000000001E-01 4.2242015885761202E+00 -8.3657826055891815E+02 -8.0376063386084802E+00
5.0000000000000000E-01 1.5000000000000002E-01 3.2426518365339358E+00 -1.9449303196479659E+00 -4.5230304628055293E+00
5.0000000000000000E-01 2.0000000000000001E-01 2.2614522486738720E+00 2.3089145221903800E+02 -2.6325314180637802E+00
5.0000000000000000E-01 2.5000000000000000E-01 1.8363606504401639E+00 1.8750081963847970E+02 -1.6132641258931879E+00
5.0000000000000000E-01 3.0000000000000004E-01 1.8614703831328689E+00 1.1633079973830731E+02 -1.0037174930369110E+00
5.0000000000000000E-01 3.5000000000000003E-01 2.1665782240895042E+00 8.1202251137241461E+01 -6.0074997031973976E-01
5.0000000000000000E-01 4.0000000000000002E-01 2.6719841954167238E+00 6.4001242692754062E+01 -3.1910860618425302E-01
5.0000000000000000E-01 4.5000000000000001E-01 3.3380640431816722E+00 3.9034088078163869E+01 -1.1607149984806980E-01
5.0000000000000000E-01 5.0000000000000000E-01 4.1003283475170411E+00 -2.0137796966885420E+00 3.5831821056212888E-02
5.0000000000000000E-01 5.5000000000000004E-01 4.8522709660015364E+00 -5.3257702507618028E+01 1.5613134494917180E-01
5.0000000000000000E-01 6.0000000000000009E-01 5.4639062990299969E+00 -1.0392174762203921E+02 2.5844929491739882E-01
5.0000000000000000E-01 6.5000000000000002E-01 5.8085990374947736E+00 -1.4382259391083261E+02 3.5136335960011450E-01
5.0000000000000000E-01 7.0000000000000007E-01 5.7841633749426880E+00 -1.6503888484349460E+02 4.3880228879943789E-01
5.0000000000000000E-01 7.5000000000000000E-01 5.3283781956592673E+00 -1.6171971192314891E+02 5.2044110391666354E-01
