# x y stream-function vorticity temperature
# Unflattened from original Fortran order: Do I=1,NQ; Do j=1,NX+2; Do k=1,NY+2
# NQ=3, NX=19, NY=19, total_nodes_x=21, total_nodes_y=21
1.5000000000000002E-01 1.5000000000000002E-01 6.2961789425841577E+00 -6.6541731692023075E+02 -4.6315653884811514E+00
1.5000000000000002E-01 2.0000000000000001E-01 6.0888883697972256E+00 -1.8047015019733041E+02 -2.9368400475462240E+00
1.5000000000000002E-01 2.5000000000000000E-01 5.5926826598473101E+00 -1.1094340159205970E+02 -1.8372396224364089E+00
1.5000000000000002E-01 3.0000000000000004E-01 5.0912213214953521E+00 -1.5540976205982190E+02 -1.0943792639494960E+00
1.5000000000000002E-01 3.5000000000000003E-01 4.6524996693761178E+00 -2.2842562975439671E+02 -5.6664147615167182E-01
1.5000000000000002E-01 4.0000000000000002E-01 4.2302016730692236E+00 -2.9653622646308310E+02 -1.7280924380840820E-01
1.5000000000000002E-01 4.5000000000000001E-01 3.7367834514198388E+00 -3.3020374029597241E+02 1.3838762475067501E-01
1.5000000000000002E-01 5.0000000000000000E-01 3.1055918832637861E+00 -3.0297476307893868E+02 4.0033367717075230E-01
1.5000000000000002E-01 5.5000000000000004E-01 2.3390526708489929E+00 -2.0584491300779180E+02 6.3881372098009515E-01
1.5000000000000002E-01 6.0000000000000009E-01 1.5317942222459000E+00 -6.6532372567122906E+01 8.8685599177354979E-01
1.5000000000000002E-01 6.5000000000000002E-01 8.4452209390191824E-01 3.1344210742112629E+01 1.2002275913252169E+00
1.5000000000000002E-01 7.0000000000000007E-01 3.7938777975090893E-01 -5.5280116470097809E+01 1.6693790172646730E+00
1.5000000000000002E-01 7.5000000000000000E-01 -1.1875741616231000E-01 -4.5304484171658851E+02 2.4361531890606098E+00
1.5000000000000002E-01 8.0000000000000004E-01 -1.6922275514069101E+00 -7.0320941970198612E+02 3.4592278945994721E+00
1.5000000000000002E-01 8.5000000000000009E-01 -5.5137845849534610E+00 2.9834427052245742E+03 3.0135031139452351E+00
1.5000000000000002E-01 9.0000000000000002E-01 -6.2890345825637688E+00 6.9883143881079041E+03 9.7851608594730699E+00
1.5000000000000002E-01 9.5000000000000007E-01 6.4507663887231181E-01 6.7326982056300922E+03 5.7048528904984089E+01
1.5000000000000002E-01 1.0000000000000000E+00 -1.6263032587282569E-19 -2.5922566978430600E+03 7.2802984920154415E+01
2.0000000000000001E-01 0.0000000000000000E+00 -5.4718328392627802E-19 2.9227895294759892E+03 -9.5432712903300700E+00
2.0000000000000001E-01 5.0000000000000003E-02 2.5036597857742628E+00 1.6320424783055529E+02 -8.8590413498477822E+00
2.0000000000000001E-01 1.0000000000000001E-01 5.0620403417566617E+00 -5.0912030632904731E+02 -6.8063515284009224E+00
2.0000000000000001E-01 1.5000000000000002E-01 5.8740264874089876E+00 -3.8814320469311320E+02 -4.5642282482458452E+00
2.0000000000000001E-01 2.0000000000000001E-01 5.5018921688382854E+00 -6.2796011884649623E+00 -2.8228565443214619E+00
2.0000000000000001E-01 2.5000000000000000E-01 4.8878841228146674E+00 1.5254608820056731E+02 -1.6783994436762739E+00
2.0000000000000001E-01 3.0000000000000004E-01 4.4070320449217952E+00 1.4351394023327589E+02 -9.4313046334379025E-01
2.0000000000000001E-01 3.5000000000000003E-01 4.0769836745706636E+00 7.0575522167237338E+01 -4.4588639948875319E-01
2.0000000000000001E-01 4.0000000000000002E-01 3.7952741849554341E+00 -1.0691292189178339E+01 -8.4212864580116814E-02
2.0000000000000001E-01 4.5000000000000001E-01 3.4485702818878901E+00 -6.9249853946110491E+01 2.0021554006315889E-01
2.0000000000000001E-01 5.0000000000000000E-01 2.9655259573655508E+00 -8.2506403147723589E+01 4.4350295399237599E-01
2.0000000000000001E-01 5.5000000000000004E-01 2.3535111133173050E+00 -4.2192732303494942E+01 6.7357751041809311E-01
2.0000000000000001E-01 6.0000000000000009E-01 1.7138952332103250E+00 2.5561392754652069E+01 9.2177282612561928E-01
2.0000000000000001E-01 6.5000000000000002E-01 1.1995286895936830E+00 4.7261381789500653E+01 1.2328362384580061E+00
2.0000000000000001E-01 7.0000000000000007E-01 8.7622305266282297E-01 -8.5732634207358529E+01 1.6688433072145470E+00
2.0000000000000001E-01 7.5000000000000000E-01 4.9046470367233269E-01 -4.5154232767029652E+02 2.2913049502985490E+00
2.0000000000000001E-01 8.0000000000000004E-01 -6.6432665131136603E-01 -7.2015184613978136E+02 3.0507373667484980E+00
2.0000000000000001E-01 8.5000000000000009E-01 -2.7230591875358789E+00 4.0930928463735432E+02 3.6849396486365640E+00
2.0000000000000001E-01 9.0000000000000002E-01 -1.6304393795898811E+00 3.4158675907544289E+03 2.9784323980740890E+00
2.0000000000000001E-01 9.5000000000000007E-01 9.9369894471858995E+00 -1.4676497694433279E+04 2.1964435476097581E+01
2.0000000000000001E-01 1.0000000000000000E+00 1.1519648082658480E-19 1.9262642935956890E+04 2.8293103168772081E+01
2.5000000000000000E-01 0.0000000000000000E+00 5.0821976835258020E-20 3.3207821172736340E+03 -1.0195339019167101E+01
2.5000000000000000E-01 5.0000000000000003E-02 2.7022688058037021E+00 -1.5611929389970629E+02 -9.4380217403514983E+00
2.5000000000000000E-01 1.0000000000000001E-01 5.1311490981167367E+00 -9.6690227788525488E+02 -7.1660699039046891E+00
2.5000000000000000E-01 1.5000000000000002E-01 5.6191731646665604E+00 -4.7380294743225909E+02 -4.6546025605862296E+00
2.5000000000000000E-01 2.0000000000000001E-01 5.0486750979717696E+00 -3.7692707113195269E+01 -2.8201894025205561E+00
2.5000000000000000E-01 2.5000000000000000E-01 4.3482783364412931E+00 1.3014035445369609E+02 -1.6462400638060490E+00
2.5000000000000000E-01 3.0000000000000004E-01 3.8635008584037949E+00 1.3644281131324820E+02 -9.0266848852038606E-01
2.5000000000000000E-01 3.5000000000000003E-01 3.5753791784942441E+00 8.9609015390105284E+01 -4.0580765536151031E-01
2.5000000000000000E-01 4.0000000000000002E-01 3.3569845432565479E+00 4.2010629517845352E+01 -4.7189225421345647E-02
2.5000000000000000E-01 4.5000000000000001E-01 3.0946808686153129E+00 1.3018358611991809E+01 2.3356466263343939E-01
2.5000000000000000E-01 5.0000000000000000E-01 2.7304002651774981E+00 1.0602803841936110E+01 4.7365551097100839E-01
2.5000000000000000E-01 5.5000000000000004E-01 2.2782390060626372E+00 3.3670099730406022E+01 7.0243899410382615E-01
2.5000000000000000E-01 6.0000000000000009E-01 1.8206790796937029E+00 6.1380292491201793E+01 9.5146895604266279E-01
2.5000000000000000E-01 6.5000000000000002E-01 1.4582246631644651E+00 4.8534179287407049E+01 1.2621072078601041E+00
2.5000000000000000E-01 7.0000000000000007E-01 1.1973632229709050E+00 -5.6836716780459923E+01 1.6865855522522200E+00
2.5000000000000000E-01 7.5000000000000000E-01 8.2263574775679738E-01 -2.4984536088956199E+02 2.2667963367899620E+00
2.5000000000000000E-01 8.0000000000000004E-01 -5.3001040920829648E-02 -2.6111697928348758E+02 3.0167658529706149E+00
2.5000000000000000E-01 8.5000000000000009E-01 -1.2664743216899770E+00 5.8094327250815434E+02 4.3235375908393063E+00
2.5000000000000000E-01 9.0000000000000002E-01 -8.5433941315500550E-01 3.3349060777209170E+03 9.6474487791754449E+00
2.5000000000000000E-01 9.5000000000000007E-01 4.0420751998936542E+00 -6.3898787858053981E+02 3.1464467698130552E+01
2.5000000000000000E-01 1.0000000000000000E+00 3.1848438816761688E-19 5.1699869257254240E+03 3.8736807337782253E+01
3.0000000000000004E-01 0.0000000000000000E+00 -3.9132922163148680E-19 3.4426667670356642E+03 -1.0805136239429171E+01
3.0000000000000004E-01 5.0000000000000003E-02 2.7839680929427479E+00 -2.0381031013364341E+02 -9.9368084469733020E+00
3.0000000000000004E-01 1.0000000000000001E-01 5.0089817290361927E+00 -8.5020119245603428E+02 -7.3318250696056850E+00
3.0000000000000004E-01 1.5000000000000002E-01 5.2683100974872206E+00 -3.8690340325614602E+02 -4.6689620293668250E+00
3.0000000000000004E-01 2.0000000000000001E-01 4.5905299536620818E+00 -9.6843740596256680E+00 -2.8038395398632390E+00
3.0000000000000004E-01 2.5000000000000000E-01 3.8876928761436291E+00 1.0961735926162770E+02 -1.6361798506282570E+00
3.0000000000000004E-01 3.0000000000000004E-01 3.4480646236263448E+00 9.4288727468976759E+01 -9.0008986851456796E-01
3.0000000000000004E-01 3.5000000000000003E-01 3.2161616185260238E+00 4.7697236505436670E+01 -4.0612909284363652E-01
3.0000000000000004E-01 4.0000000000000002E-01 3.0552765396006571E+00 1.3905131243553379E+01 -4.6955459560315577E-02
3.0000000000000004E-01 4.5000000000000001E-01 2.8624507871425009E+00 2.6494529735660701E+00 2.3610525165021920E-01
3.0000000000000004E-01 5.0000000000000000E-01 2.5971571376524980E+00 1.0948231850809661E+01 4.7922386149107121E-01
3.0000000000000004E-01 5.5000000000000004E-01 2.2791342866699540E+00 2.9623484011882631E+01 7.1131088966540934E-01
3.0000000000000004E-01 6.0000000000000009E-01 1.9679664362528950E+00 4.0831120061108663E+01 9.6305927356236765E-01
3.0000000000000004E-01 6.5000000000000002E-01 1.7125393753668960E+00 2.0064606360183440E+01 1.2733241369807540E+00
3.0000000000000004E-01 7.0000000000000007E-01 1.4728303497726261E+00 -4.1905806637404559E+01 1.6915713160187269E+00
3.0000000000000004E-01 7.5000000000000000E-01 1.0773943862817319E+00 -7.8215509363701827E+01 2.2723514895329320E+00
3.0000000000000004E-01 8.0000000000000004E-01 3.9777811612148789E-01 1.3615616397514250E+02 3.1091767618976158E+00
3.0000000000000004E-01 8.5000000000000009E-01 -1.1127366225826409E-02 7.4818255974126225E+02 4.6570764921022620E+00
3.0000000000000004E-01 9.0000000000000002E-01 1.6503468840958300E+00 3.1390915176042762E+02 8.4402529105585913E+00
3.0000000000000004E-01 9.5000000000000007E-01 5.4881810214840678E+00 -4.7755297281499325E+03 2.2946235682891970E+01
3.0000000000000004E-01 1.0000000000000000E+00 1.0672615135404179E-19 8.9735858190377439E+03 2.7781563273669761E+01
3.5000000000000003E-01 0.0000000000000000E+00 -2.0328790734103211E-20 3.6822905975537610E+03 -1.1569984173883009E+01
3.5000000000000003E-01 5.0000000000000003E-02 2.9150960464119362E+00 -3.6835089222278629E+02 -1.0569969952401550E+01
3.5000000000000003E-01 1.0000000000000001E-01 4.9059868410763601E+00 -9.1520891186455970E+02 -7.5699272879571744E+00
3.5000000000000003E-01 1.5000000000000002E-01 4.8715453775132609E+00 -3.1550399500982849E+02 -4.6764168569468652E+00
3.5000000000000003E-01 2.0000000000000001E-01 4.0847150202033289E+00 4.9852262510335017E+01 -2.7671206841723039E+00
3.5000000000000003E-01 2.5000000000000000E-01 3.4159013458906631E+00 1.2538126775250289E+02 -1.6145636432893760E+00
3.5000000000000003E-01 3.0000000000000004E-01 3.0598500074006001E+00 8.2538683590428846E+01 -8.9618018290453594E-01
3.5000000000000003E-01 3.5000000000000003E-01 2.9116109902052658E+00 2.6210878105951210E+01 -4.1160047348960882E-01
3.5000000000000003E-01 4.0000000000000002E-01 2.8262780315111882E+00 -7.3988233969840076E+00 -5.5194936456616078E-02
3.5000000000000003E-01 4.5000000000000001E-01 2.7126895165363809E+00 -1.5355339504452131E+01 2.2890749854785150E-01
3.5000000000000003E-01 5.0000000000000000E-01 2.5442919735343521E+00 -5.8854818662193118E+00 4.7507673943118528E-01
3.5000000000000003E-01 5.5000000000000004E-01 2.3431943293327628E+00 8.6002533854911505E+00 7.1082515245292144E-01
3.5000000000000003E-01 6.0000000000000009E-01 2.1514940974143228E+00 1.2430999518468139E+01 9.6472197115790304E-01
3.5000000000000003E-01 6.5000000000000002E-01 1.9868638223986099E+00 -8.0807192488612998E+00 1.2719608111890801E+00
3.5000000000000003E-01 7.0000000000000007E-01 1.7948633711591091E+00 -4.3787275097548722E+01 1.6794732714222289E+00
3.5000000000000003E-01 7.5000000000000000E-01 1.4597636114122330E+00 -2.0177898271075421E+01 2.2569930827701121E+00
3.5000000000000003E-01 8.0000000000000004E-01 9.9658206283326978E-01 2.1560546037395929E+02 3.1721242094836950E+00
3.5000000000000003E-01 8.5000000000000009E-01 9.4480211865259078E-01 6.7653864206672836E+02 5.0768298614332288E+00
3.5000000000000003E-01 9.0000000000000002E-01 2.2833492228730790E+00 7.4844363372825308E+02 1.0314047156527590E+01
3.5000000000000003E-01 9.5000000000000007E-01 4.3214773257672601E+00 -2.2191823671811230E+03 2.1224985112296331E+01
3.5000000000000003E-01 1.0000000000000000E+00 -1.2536087619363650E-19 6.2953669109258972E+03 2.4861964430885909E+01
4.0000000000000002E-01 0.0000000000000000E+00 -1.8634724839594610E-20 3.9247977569755590E+03 -1.2450548425093430E+01
4.0000000000000002E-01 5.0000000000000003E-02 3.0495519936273912E+00 -5.3067094736633055E+02 -1.1284559720217080E+01
4.0000000000000002E-01 1.0000000000000001E-01 4.7451885701988541E+00 -9.0536666764191909E+02 -7.7865936055880374E+00
4.0000000000000002E-01 1.5000000000000002E-01 4.4064927359239272E+00 -2.2028462261802099E+02 -4.6603005700672657E+00
4.0000000000000002E-01 2.0000000000000001E-01 3.5300849581166949E+00 1.1556744563662990E+02 -2.7180348170450559E+00
4.0000000000000002E-01 2.5000000000000000E-01 2.9219388706260441E+00 1.4752191580066130E+02 -1.5866419524351740E+00
4.0000000000000002E-01 3.0000000000000004E-01 2.6699079034495790E+00 8.2002616597205062E+01 -8.8868723711398590E-01
4.0000000000000002E-01 3.5000000000000003E-01 2.6175597235981760E+00 2.0437149318691471E+01 -4.1452145075821778E-01
4.0000000000000002E-01 4.0000000000000002E-01 2.6157574149677449E+00 -1.1823357941999051E+01 -6.1452750394560288E-02
4.0000000000000002E-01 4.5000000000000001E-01 2.5864679912678672E+00 -1.8709915752198231E+01 2.2307920961727129E-01
4.0000000000000002E-01 5.0000000000000000E-01 2.5137928427071592E+00 -1.0858341268628751E+01 4.7159913760741440E-01
4.0000000000000002E-01 5.5000000000000004E-01 2.4196475259468091E+00 -3.5366326597401643E-01 7.1013099267246138E-01
4.0000000000000002E-01 6.0000000000000009E-01 2.3347468921697740E+00 2.7300128587954198E-01 9.6491210305497399E-01
4.0000000000000002E-01 6.5000000000000002E-01 2.2638062521137088E+00 -1.6289555508909750E+01 1.2677568663571619E+00
4.0000000000000002E-01 7.0000000000000007E-01 2.1599513376523358E+00 -3.5662111503235913E+01 1.6644608940977290E+00
4.0000000000000002E-01 7.5000000000000000E-01 1.9590506621341639E+00 2.2370738253786802E+00 2.2385090038028008E+00
4.0000000000000002E-01 8.0000000000000004E-01 1.7473460806597880E+00 1.8241582248801149E+02 3.2038376872105849E+00
4.0000000000000002E-01 8.5000000000000009E-01 2.0028930470333650E+00 3.8615464345687622E+02 5.2252598964501278E+00
4.0000000000000002E-01 9.0000000000000002E-01 3.2915888238701561E+00 -4.4026727993378239E+02 9.9895779352285263E+00
4.0000000000000002E-01 9.5000000000000007E-01 3.9664229754171139E+00 -1.8642982717269699E+03 1.8977705640211070E+01
4.0000000000000002E-01 1.0000000000000000E+00 -3.2187251995663413E-20 5.6918594015216149E+03 2.1973748208538581E+01
4.5000000000000001E-01 0.0000000000000000E+00 6.0986372202309624E-20 4.2251327806553982E+03 -1.3508941581871239E+01
4.5000000000000001E-01 5.0000000000000003E-02 3.2112459499448800E+00 -7.4327551112928984E+02 -1.2132360277318901E+01
4.5000000000000001E-01 1.0000000000000001E-01 4.5341811618595624E+00 -8.8346996355264457E+02 -8.0026163636619128E+00
4.5000000000000001E-01 1.5000000000000002E-01 3.8703020396659800E+00 -1.0564658791378470E+02 -4.6239588803424034E+00
4.5000000000000001E-01 2.0000000000000001E-01 2.9360050843932952E+00 1.7844773421803390E+02 -2.6628454927493581E+00
4.5000000000000001E-01 2.5000000000000000E-01 2.4201947877033989E+00 1.6043374882474939E+02 -1.5598910910716719E+00
4.5000000000000001E-01 3.0000000000000004E-01 2.2861028750871282E+00 7.6258180507056295E+01 -8.8265748987542336E-01
4.5000000000000001E-01 3.5000000000000003E-01 2.3306342767256751E+00 1.5791358180548769E+01 -4.1691947765741072E-01
4.5000000000000001E-01 4.0000000000000002E-01 2.4095076746226209E+00 -1.0781201870420389E+01 -6.5568082715269746E-02
4.5000000000000001E-01 4.5000000000000001E-01 2.4616235538206088E+00 -1.4849183677336320E+01 2.1998108044882611E-01
4.5000000000000001E-01 5.0000000000000000E-01 2.4802148747452901E+00 -7.8918724816007160E+00 4.7058168145448998E-01
4.5000000000000001E-01 5.5000000000000004E-01 2.4856264228296259E+00 4.2824999885529058E-01 7.1111962689699548E-01
4.5000000000000001E-01 6.0000000000000009E-01 2.5019334165498641E+00 1.4833695439431140E+00 9.6603850786245937E-01
4.5000000000000001E-01 6.5000000000000002E-01 2.5326591737291220E+00 -8.3106092053769807E+00 1.2649554891261889E+00
4.5000000000000001E-01 7.0000000000000007E-01 2.5469225790832000E+00 -1.6256499469833500E+01 1.6544524640977409E+00
4.5000000000000001E-01 7.5000000000000000E-01 2.5114663111631481E+00 1.9769313757700480E+01 2.2320090719302939E+00
4.5000000000000001E-01 8.0000000000000004E-01 2.5067395024449701E+00 1.4940142802658451E+02 3.2547003444333860E+00
4.5000000000000001E-01 8.5000000000000009E-01 2.8480978627027089E+00 2.6125140543446378E+02 5.4430288310197534E+00
4.5000000000000001E-01 9.0000000000000002E-01 3.7349367351020022E+00 -3.8848781391524250E+02 1.0234930885732419E+01
4.5000000000000001E-01 9.5000000000000007E-01 3.5918799338125700E+00 -1.3588139816292080E+03 1.7338097526399181E+01
4.5000000000000001E-01 1.0000000000000000E+00 -8.3009228830921433E-20 4.9896653520478148E+03 1.9705819739954769E+01
5.0000000000000000E-01 0.0000000000000000E+00 -2.2531076396964389E-19 4.5887146782649043E+03 -1.4793295234002169E+01
5.0000000000000000E-01 5.0000000000000003E-02 3.4030618110910011E+00 -1.0100812533173500E+03 -1.3141623048246490E+01
5.0000000000000000E-01 1.0000000000000001E-01 4.2500236594301226E+00 -8.3137157335708650E+02 -8.1866064909794289E+00
5.0000000000000000E-01 1.5000000000000002E-01 3.2531088862307800E+00 2.0813438121054361E+01 -4.5524556298892254E+00
5.0000000000000000E-01 2.0000000000000001E-01 2.3086799916090661E+00 2.3313312440507309E+02 -2.6005972733264380E+00
5.0000000000000000E-01 2.5000000000000000E-01 1.9236887434222969E+00 1.5988086211572039E+02 -1.5368352975187600E+00
5.0000000000000000E-01 3.0000000000000004E-01 1.9187638524734389E+00 6.1493201321790899E+01 -8.8027705678429846E-01
5.0000000000000000E-01 3.5000000000000003E-01 2.0553029714287661E+00 7.6642989082479440E+00 -4.2019652391985279E-01
5.0000000000000000E-01 4.0000000000000002E-01 2.2072933010064149E+00 -1.0597219262864710E+01 -6.8635593623279631E-02
5.0000000000000000E-01 4.5000000000000001E-01 2.3353732250446901E+00 -1.1551551379165200E+01 2.1847790733648159E-01
5.0000000000000000E-01 5.0000000000000000E-01 2.4404760884565149E+00 -5.4421363600362964E+00 4.7081483971514271E-01
5.0000000000000000E-01 5.5000000000000004E-01 2.5401176040645170E+00 2.0776548879783632E+00 7.1277600293995291E-01
5.0000000000000000E-01 6.0000000000000009E-01 2.6553864867760111E+00 6.1604319143059616E+00 9.6778736457121528E-01
5.0000000000000000E-01 6.5000000000000002E-01 2.7966136047583459E+00 3.9939452035491660E+00 1.2642216908452020E+00
5.0000000000000000E-01 7.0000000000000007E-01 2.9521456270820492E+00 1.0149869637379401E+00 1.6497344441860300E+00
